genre,director,budget,gross,runtime,rating
Animation,Hayao Miyazaki,30000000.0,136533257.0,126.0,PG-13
Comedy,Daniel Schechter,12000000.0,1456675.0,98.0,R
Drama,Richard LaGravenese,60000000.0,60052138.0,124.0,PG-13
Crime,David Gordon Green,4000000.0,2431443.0,117.0,R
Comedy,Ken Scott,26000000.0,53120346.0,105.0,PG-13
Comedy,Peter Segal,40000000.0,44907260.0,113.0,PG-13
Animation,Klay Hall,50000000.0,239258712.0,91.0,PG
Animation,Cody Cameron,78000000.0,274325949.0,95.0,PG
Adventure,Bryan Singer,195000000.0,197687603.0,114.0,PG-13
Crime,Jeremy Saulnier,420000.0,993313.0,90.0,R
Animation,Chris Wedge,100000000.0,268426634.0,102.0,PG
Horror,Scott Stewart,3500000.0,27858103.0,97.0,PG-13
Adventure,Alexander Payne,12000000.0,27682872.0,115.0,R
Drama,Jason Reitman,18000000.0,20275812.0,111.0,PG-13
Crime,Danny Boyle,20000000.0,24261569.0,101.0,R
Action,Allen Hughes,35000000.0,34737199.0,109.0,R
Comedy,Terry Gilliam,8500000.0,1486506.0,107.0,R
Action,J.C. Chandor,9000000.0,13627519.0,106.0,PG-13
Drama,Jorge Dorado,7000000.0,1257142.0,99.0,R
Drama,Paul Haggis,28000000.0,2624761.0,137.0,R
Action,Kar-Wai Wong,38600000.0,73906736.0,130.0,PG-13
Comedy,Don Scardino,30000000.0,27437881.0,100.0,PG-13
Comedy,Justin Zackham,35000000.0,46522137.0,89.0,R
Action,Ric Roman Waugh,15000000.0,57824674.0,112.0,PG-13
Animation,Raja Gosnell,105000000.0,347545360.0,105.0,PG
Comedy,Jon Turteltaub,28000000.0,134409025.0,105.0,PG-13
Biography,Ryan Coogler,900000.0,17385830.0,85.0,R
Comedy,Jeff Tremaine,15000000.0,151826547.0,92.0,R
Biography,Stephen Frears,12000000.0,100129872.0,98.0,PG-13
Drama,Paul Schrader,250000.0,270185.0,99.0,R
Biography,Joshua Michael Stern,12000000.0,42128352.0,128.0,PG-13
Drama,James Gray,16000000.0,5952884.0,120.0,R
Comedy,Jon Lucas,13000000.0,48065672.0,93.0,R
Crime,Brad Furman,30000000.0,62675095.0,88.0,R
Comedy,Michael Tiddes,2500000.0,60159584.0,86.0,R
Action,Kevin Macdonald,8000000.0,925762.0,101.0,R
Drama,Shane Carruth,50000.0,587174.0,96.0,Not Rated
Drama,Peter Landesman,10000000.0,1412181.0,93.0,PG-13
Drama,Robert Luketic,35000000.0,17056265.0,106.0,PG-13
Drama,Asghar Farhadi,11000000.0,12673462.0,130.0,PG-13
Biography,Bill Condon,28000000.0,9058564.0,128.0,R
Comedy,Jason Bateman,10000000.0,7804337.0,89.0,R
Action,Keanu Reeves,25000000.0,5464885.0,105.0,R
Crime,Zal Batmanglij,6500000.0,2891812.0,116.0,PG-13
Drama,Ritesh Batra,1000000.0,11621777.0,104.0,PG
Action,Courtney Solomon,18000000.0,11806432.0,90.0,PG-13
Action,James Gunn,170000000.0,773350147.0,121.0,PG-13
Adventure,Christopher Nolan,165000000.0,701729206.0,169.0,PG-13
Action,Chad Stahelski,20000000.0,86081711.0,101.0,R
Action,Doug Liman,178000000.0,370541256.0,113.0,PG-13
Drama,David Fincher,61000000.0,369330363.0,149.0,R
Action,Anthony Russo,170000000.0,714421503.0,136.0,PG-13
Adventure,Wes Anderson,25000000.0,172945750.0,99.0,R
Drama,Damien Chazelle,3300000.0,49396747.0,106.0,R
Action,Matthew Vaughn,81000000.0,414351546.0,129.0,R
Drama,Alex Garland,15000000.0,36869414.0,108.0,R
Action,Neil Burger,85000000.0,288885818.0,139.0,PG-13
Crime,Dan Gilroy,8500000.0,47398992.0,117.0,R
Adventure,Peter Jackson,250000000.0,962182865.0,144.0,PG-13
Action,Antoine Fuqua,55000000.0,192330738.0,132.0,R
Action,Wes Ball,34000000.0,348319861.0,113.0,PG-13
Action,Luc Besson,40000000.0,458863600.0,89.0,R
Adventure,Jon Favreau,11000000.0,48428048.0,114.0,R
Comedy,Jemaine Clement,1600000.0,7253160.0,86.0,R
Biography,Morten Tyldum,14000000.0,233555708.0,114.0,PG-13
Action,David Ayer,68000000.0,211822697.0,134.0,R
Action,Bryan Singer,200000000.0,746045700.0,132.0,PG-13
Action,Michael Spierig,5100000.0,4942449.0,97.0,R
Action,James DeMonaco,9000000.0,111928365.0,103.0,R
Comedy,Alejandro G. Iñárritu,18000000.0,103215094.0,119.0,R
Horror,David Robert Mitchell,1000000.0,21947454.0,100.0,R
Comedy,Frank Coraci,40000000.0,127994610.0,117.0,PG-13
Action,Brett Ratner,100000000.0,244819862.0,98.0,PG-13
Crime,David Dobkin,50000000.0,84419388.0,141.0,R
Comedy,Will Gluck,65000000.0,136853506.0,118.0,PG
Action,Gareth Edwards,160000000.0,524976069.0,123.0,PG-13
Drama,Phillip Noyce,25000000.0,66980456.0,97.0,PG-13
Action,Noam Murro,110000000.0,337580051.0,102.0,R
Action,Clint Eastwood,58800000.0,547426372.0,133.0,R
Animation,Don Hall,165000000.0,657869686.0,102.0,PG
Action,Marc Webb,200000000.0,708982323.0,142.0,PG-13
Action,Robert Stromberg,180000000.0,758411779.0,97.0,PG
Adventure,Rob Marshall,50000000.0,212902372.0,125.0,PG
Action,Angelina Jolie,65000000.0,161459297.0,137.0,PG-13
Animation,Christopher Miller,60000000.0,468060692.0,100.0,PG
Action,Francis Lawrence,125000000.0,755356711.0,123.0,PG-13
Comedy,Kevin Smith,3000000.0,1882074.0,102.0,R
Adventure,Shawn Levy,127000000.0,363204635.0,98.0,PG
Drama,Josh Boone,12000000.0,307166834.0,126.0,PG-13
Horror,John Erick Dowdle,5000000.0,41898409.0,93.0,R
Horror,John R. Leonetti,6500000.0,257579282.0,99.0,R
Drama,Richard Linklater,4000000.0,48137666.0,165.0,R
Biography,James Marsh,15000000.0,123726688.0,123.0,PG-13
Action,Patrick Hughes,80000000.0,214657577.0,126.0,PG-13
Action,Evan Goldberg,44000000.0,11782625.0,112.0,R
Crime,Michaël R. Roskam,12600000.0,18658381.0,106.0,R
Action,Michael Bay,210000000.0,1104054072.0,165.0,PG-13
Comedy,Paul Thomas Anderson,20000000.0,14710975.0,148.0,R
Comedy,Nicholas Stoller,18000000.0,270665134.0,97.0,R
Drama,Jennifer Kent,2000000.0,10312540.0,94.0,Not Rated
Comedy,Jake Kasdan,40000000.0,126069509.0,94.0,R
Comedy,Nick Cassavetes,40000000.0,196710396.0,109.0,PG-13
Comedy,Damián Szifron,3300000.0,30642704.0,122.0,R
Adventure,Jean-Marc Vallée,15000000.0,52501541.0,115.0,R
Biography,Bennett Miller,24000000.0,19206513.0,134.0,R
Action,Adam Wingard,5000000.0,2700051.0,100.0,R
Action,Jonathan Liebesman,125000000.0,485004754.0,101.0,PG-13
Action,José Padilha,100000000.0,242688965.0,117.0,PG-13
Action,Phil Lord,50000000.0,331333876.0,112.0,R
Action,Matt Reeves,170000000.0,710644566.0,130.0,PG-13
Action,Frank Miller,65000000.0,39407616.0,102.0,R
Action,Camille Delamarre,28000000.0,71416730.0,90.0,PG-13
Action,Mark Waters,30000000.0,15642346.0,104.0,PG-13
Comedy,George Clooney,70000000.0,156706638.0,118.0,PG-13
Drama,Leigh Janiak,1000000.0,24343.0,87.0,R
Comedy,Bobby Farrelly,40000000.0,169837010.0,109.0,PG-13
Animation,Dean DeBlois,145000000.0,621537519.0,102.0,PG
Action,Darren Aronofsky,125000000.0,359200044.0,138.0,PG-13
Action,Scott Frank,28000000.0,58834384.0,114.0,R
Action,Scott Waugh,66000000.0,203277636.0,132.0,PG-13
Animation,Carlos Saldanha,103000000.0,498781117.0,101.0,G
Action,Sergei Bodrov,95000000.0,114178613.0,102.0,PG-13
Action,Ridley Scott,140000000.0,268175631.0,150.0,PG-13
Comedy,Seth MacFarlane,40000000.0,87189756.0,116.0,R
Action,David Ayer,35000000.0,22126842.0,109.0,R
Animation,Paul King,55000000.0,282377683.0,95.0,PG
Action,Jaume Collet-Serra,50000000.0,222809600.0,106.0,PG-13
Drama,Michael Hoffman,26000000.0,38609668.0,118.0,PG-13
Comedy,Sean Anders,42000000.0,107645357.0,108.0,R
Comedy,Shawn Levy,19800000.0,41296320.0,103.0,R
Action,Steven Quale,50000000.0,161502194.0,89.0,PG-13
Animation,Eric Darnell,132000000.0,373515621.0,92.0,PG
Action,Kenneth Branagh,60000000.0,135503748.0,105.0,PG-13
Animation,Jorge R. Gutiérrez,50000000.0,99783556.0,95.0,PG
Action,Roger Donaldson,15000000.0,39661919.0,108.0,R
Action,Gary Shore,70000000.0,217124280.0,92.0,PG-13
Horror,Levan Gabriadze,1000000.0,62882090.0,83.0,R
Drama,Mike Cahill,1000000.0,481234.0,106.0,R
Action,Wally Pfister,100000000.0,103039258.0,119.0,PG-13
Drama,Shana Feste,20000000.0,34718173.0,104.0,PG-13
Drama,Rowan Joffe,22000000.0,17669776.0,92.0,R
Biography,Philippe Falardeau,20000000.0,3396345.0,110.0,PG-13
Action,Scott Derrickson,30000000.0,87937815.0,118.0,R
Action,Gareth Evans,4500000.0,6566916.0,150.0,R
Action,Olivier Megaton,48000000.0,326479141.0,108.0,PG-13
Action,Paul W.S. Anderson,100000000.0,117831631.0,105.0,PG-13
Action,Tim Story,25000000.0,154468902.0,99.0,PG-13
Comedy,Tom Gormican,8000000.0,45640143.0,94.0,R
Drama,Tommy Lee Jones,16000000.0,3819421.0,122.0,R
Comedy,Jason Reitman,16000000.0,1705908.0,119.0,R
Action,Luke Greenfield,17000000.0,138224951.0,104.0,R
Action,J.C. Chandor,20000000.0,12007070.0,125.0,R
Mystery,Erik Van Looy,14000000.0,11020402.0,108.0,R
Crime,Anton Corbijn,15000000.0,36233517.0,122.0,R
Horror,Jon Watts,1500000.0,4381603.0,100.0,R
Drama,William Eubank,4000000.0,2595622.0,97.0,PG-13
Comedy,Lasse Hallström,22000000.0,89514453.0,122.0,PG
Drama,Gina Prince-Bythewood,7000000.0,14618727.0,116.0,PG-13
Comedy,David Cronenberg,15000000.0,4510934.0,111.0,R
Drama,R.J. Cutler,11000000.0,78274843.0,107.0,PG-13
Drama,Richard Glatzer,5000000.0,44779195.0,101.0,PG-13
Action,McG,28000000.0,53260230.0,117.0,PG-13
Biography,Bill Pohlad,10000000.0,28641776.0,121.0,PG-13
Biography,Tim Burton,10000000.0,29253166.0,106.0,PG-13
Drama,Bille Woodruff,5000000.0,17534314.0,106.0,R
Drama,Russell Crowe,22500000.0,38176317.0,111.0,R
Biography,Ava DuVernay,20000000.0,66787908.0,128.0,PG-13
Crime,Rob Thomas,6000000.0,3485383.0,107.0,PG-13
Biography,Craig Gillespie,25000000.0,38483455.0,124.0,PG
Comedy,Charlie McDowell,100000.0,596933.0,91.0,R
Biography,Clint Eastwood,40000000.0,67647013.0,134.0,R
Drama,Ivan Reitman,25000000.0,29824199.0,110.0,PG-13
Comedy,Rob Reiner,18000000.0,25419147.0,94.0,PG-13
Comedy,Michael Tiddes,4000000.0,25358716.0,86.0,R
Crime,Rupert Wyatt,25000000.0,39280992.0,111.0,R
Drama,Daniel Barnz,7000000.0,2433850.0,102.0,R
Action,Stuart Beattie,65000000.0,76801179.0,92.0,PG-13
Adventure,James Bobin,50000000.0,80383113.0,107.0,PG
Biography,Edward Zwick,19000000.0,5578519.0,115.0,PG-13
Action,Vic Armstrong,16000000.0,27405896.0,110.0,PG-13
Comedy,Miguel Arteta,28000000.0,100654149.0,81.0,PG
Comedy,Theodore Melfi,13000000.0,54837234.0,102.0,PG-13
Action,Renny Harlin,70000000.0,61279452.0,99.0,PG-13
Drama,Trish Sie,45000000.0,86165646.0,112.0,PG-13
Drama,Harold Cronk,2000000.0,64676349.0,113.0,PG
Drama,Akiva Goldsman,60000000.0,30800231.0,118.0,PG-13
Animation,Rob Minkoff,145000000.0,275698039.0,92.0,PG
Comedy,Ben Falcone,20000000.0,100375432.0,97.0,R
Comedy,Pascal Chaumeil,12000000.0,7257942.0,96.0,R
Action,David Michôd,12000000.0,2510007.0,103.0,R
Drama,Ryan Gosling,2000000.0,615500.0,95.0,R
Comedy,Woody Allen,16800000.0,51029361.0,97.0,PG-13
Horror,John Pogue,200000.0,17835162.0,98.0,PG-13
Comedy,Andrew Fleming,6000000.0,15071.0,90.0,PG-13
Thriller,Sam Miller,13200000.0,54323210.0,84.0,PG-13
Drama,Susanne Bier,30000000.0,5092129.0,109.0,R
Drama,Peter Strickland,1000000.0,185147.0,104.0,Not Rated
Comedy,Zach Braff,6000000.0,5670776.0,106.0,R
Biography,Tate Taylor,30000000.0,33448971.0,139.0,PG-13
Drama,Sarah Gavron,14000000.0,31972096.0,106.0,PG-13
Horror,Stiles White,5000000.0,103687316.0,89.0,PG-13
Biography,Randall Wallace,12000000.0,101982712.0,99.0,PG
Comedy,Noah Baumbach,10000000.0,18117839.0,97.0,R
Comedy,Tim Story,24000000.0,70181428.0,106.0,PG-13
Animation,Roberts Gannaway,50000000.0,146965787.0,83.0,PG
Comedy,Chris Rock,12000000.0,26117471.0,102.0,R
Drama,Ramin Bahrani,8000000.0,1828232.0,112.0,R
Drama,Mike Binder,9000000.0,21833967.0,121.0,PG-13
Comedy,Lynn Shelton,5000000.0,2379154.0,99.0,R
Action,George Miller,150000000.0,375658750.0,120.0,R
Action,Joss Whedon,250000000.0,1402809540.0,141.0,PG-13
Drama,Guillermo del Toro,55000000.0,74679822.0,119.0,R
Action,James Wan,190000000.0,1515341399.0,137.0,PG-13
Crime,Quentin Tarantino,44000000.0,156480177.0,168.0,R
Action,Peyton Reed,130000000.0,519311965.0,117.0,PG-13
Drama,Sam Taylor-Johnson,40000000.0,569651467.0,125.0,R
Action,Denis Villeneuve,30000000.0,84872444.0,121.0,R
Drama,Robert Eggers,4000000.0,40423945.0,92.0,R
Biography,Adam McKay,28000000.0,133440870.0,130.0,R
Action,Colin Trevorrow,150000000.0,1670516444.0,124.0,PG-13
Action,Alejandro G. Iñárritu,135000000.0,532950503.0,156.0,R
Adventure,Ridley Scott,108000000.0,630162448.0,144.0,PG-13
Drama,Lenny Abrahamson,13000000.0,35401758.0,118.0,R
Animation,Pete Docter,175000000.0,858848019.0,95.0,PG
Biography,Tom McCarthy,20000000.0,98690254.0,129.0,R
Action,Nima Nourizadeh,28000000.0,27262374.0,96.0,R
Action,Guy Ritchie,75000000.0,107045109.0,116.0,PG-13
Action,Alan Taylor,155000000.0,440603537.0,126.0,PG-13
Drama,Kenneth Branagh,95000000.0,542358331.0,105.0,PG
Action,J.J. Abrams,245000000.0,2069521700.0,138.0,PG-13
Action,Sam Mendes,245000000.0,880681519.0,148.0,PG-13
Biography,Brian Helgeland,30000000.0,42972994.0,132.0,R
Action,Neill Blomkamp,49000000.0,102811889.0,120.0,R
Drama,Eli Roth,2500000.0,5567103.0,99.0,R
Action,Ron Howard,100000000.0,93920758.0,122.0,PG-13
Comedy,Bryan Buckley,3500000.0,615816.0,100.0,R
Comedy,Nancy Meyers,35000000.0,194564672.0,121.0,PG-13
Action,Francis Lawrence,160000000.0,658344137.0,137.0,PG-13
Action,Baltasar Kormákur,55000000.0,203427584.0,121.0,PG-13
Action,Michael Mann,70000000.0,19652057.0,133.0,R
Action,Paul Feig,65000000.0,235666219.0,120.0,R
Action,Josh Trank,120000000.0,167882881.0,100.0,PG-13
Action,Christopher McQuarrie,150000000.0,682716636.0,131.0,PG-13
Horror,M. Night Shyamalan,5000000.0,98450062.0,94.0,PG-13
Adventure,John Francis Daley,31000000.0,107228221.0,99.0,R
Drama,Ryan Coogler,35000000.0,173567581.0,133.0,PG-13
Drama,Lee Toland Krieger,25000000.0,65663276.0,112.0,PG-13
Biography,Scott Cooper,53000000.0,99775678.0,123.0,R
Comedy,Glenn Ficarra,50100000.0,158762963.0,105.0,R
Animation,Tim Johnson,135000000.0,386041607.0,94.0,PG
Action,Lana Wachowski,176000000.0,183887723.0,127.0,PG-13
Biography,Marc Abraham,13000000.0,1767963.0,123.0,R
Animation,Kyle Balda,74000000.0,1159444662.0,91.0,PG
Comedy,Elizabeth Banks,29000000.0,287144079.0,115.0,PG-13
Action,Brad Peyton,110000000.0,473990832.0,114.0,PG-13
Comedy,Judd Apatow,35000000.0,140795793.0,125.0,R
Action,Brad Bird,190000000.0,209035668.0,130.0,PG
Drama,Steven Spielberg,40000000.0,165478348.0,142.0,PG-13
Biography,Tom Hooper,15000000.0,64191523.0,119.0,R
Action,Robert Schwentke,110000000.0,297002527.0,119.0,PG-13
Biography,F. Gary Gray,28000000.0,201634991.0,147.0,R
Drama,Todd Haynes,11800000.0,40272135.0,118.0,R
Action,John Erick Dowdle,16200000.0,54418872.0,103.0,R
Thriller,Rob Cohen,4000000.0,52425855.0,91.0,R
Action,Antoine Fuqua,30000000.0,91970827.0,124.0,R
Action,Wes Ball,61000000.0,312296056.0,131.0,PG-13
Action,Breck Eisner,90000000.0,146936910.0,106.0,PG-13
Horror,Jeremy Saulnier,5000000.0,3769214.0,95.0,R
Comedy,John Wells,20000000.0,36606743.0,101.0,R
Animation,Peter Sohn,200000000.0,332207671.0,93.0,PG
Drama,Joel Edgerton,5000000.0,58980521.0,108.0,R
Action,Ericson Core,105000000.0,133718711.0,114.0,PG-13
Comedy,Etan Cohen,40000000.0,111711453.0,100.0,R
Action,Aleksander Bach,35000000.0,82347656.0,96.0,R
Comedy,Doug Ellin,30000000.0,49263404.0,104.0,R
Biography,Danny Boyle,30000000.0,34441873.0,122.0,R
Action,Christopher Landon,15000000.0,16137046.0,93.0,R
Action,Ilya Naishuller,2000000.0,16810562.0,96.0,R
Biography,David O. Russell,60000000.0,101134059.0,124.0,PG-13
Biography,Jared Hess,25000000.0,29674699.0,95.0,PG-13
Drama,John Crowley,11000000.0,62402155.0,117.0,PG-13
Action,Tarsem Singh,26000000.0,31807156.0,117.0,PG-13
Comedy,Seth MacFarlane,68000000.0,215863606.0,115.0,R
Adventure,Joe Wright,150000000.0,128388320.0,111.0,PG
Action,Chris Columbus,88000000.0,244874809.0,105.0,PG-13
Comedy,Jean-Marc Vallée,10000000.0,4366460.0,101.0,R
Drama,Justin Kurzel,15000000.0,16322067.0,113.0,R
Comedy,Sean Anders,50000000.0,242786137.0,96.0,PG-13
Action,Jaume Collet-Serra,50000000.0,71561644.0,114.0,R
Action,Paco Cabezas,8000000.0,607595.0,95.0,R
Comedy,Gregory Jacobs,14800000.0,117813057.0,115.0,R
Comedy,Ari Sandel,8500000.0,43709744.0,101.0,PG-13
Biography,Jay Roach,15000000.0,11430025.0,124.0,R
Animation,Genndy Tartakovsky,80000000.0,474800000.0,89.0,PG
Drama,George Tillman Jr.,34000000.0,62944815.0,123.0,PG-13
Drama,Paul McGuigan,65000000.0,34227298.0,110.0,PG-13
Horror,Leigh Whannell,10000000.0,112983889.0,97.0,PG-13
Adventure,Rob Letterman,58000000.0,158261424.0,103.0,PG
Comedy,Cameron Crowe,37000000.0,26250020.0,105.0,PG-13
Action,S.S. Rajamouli,18026148.0,24548038.0,159.0,Not Rated
Comedy,Jeremy Garelick,23000000.0,79799880.0,101.0,R
Comedy,Jason Moore,30000000.0,105011053.0,118.0,R
Crime,Billy Ray,19500000.0,34854990.0,111.0,PG-13
Comedy,Woody Allen,11000000.0,27391084.0,95.0,R
Action,Simon West,30000000.0,6738764.0,92.0,R
Adventure,Jake Schreier,12000000.0,85512300.0,109.0,PG-13
Biography,Nicholas Hytner,6000000.0,41387687.0,104.0,PG-13
Animation,Paul Tibbitt,74000000.0,325186032.0,92.0,PG
Crime,Daniel Espinosa,50000000.0,12951093.0,137.0,R
Drama,Cary Joji Fukunaga,6000000.0,90777.0,137.0,TV-MA
Comedy,Alfonso Gomez-Rejon,8000000.0,9074749.0,105.0,PG-13
Biography,Peter Landesman,35000000.0,48623572.0,123.0,PG-13
Comedy,Marielle Heller,2000000.0,1775133.0,102.0,R
Action,Robert Zemeckis,35000000.0,61181942.0,123.0,PG
Comedy,Sean Baker,100000.0,828874.0,88.0,R
Adventure,Ken Kwapis,8000000.0,37461274.0,104.0,R
Horror,Ciarán Foy,10000000.0,53329150.0,97.0,R
Animation,Duke Johnson,8000000.0,5659286.0,90.0,R
Comedy,Anna Boden,6000000.0,422746.0,108.0,R
Biography,Simon Curtis,11000000.0,61619773.0,109.0,PG-13
Biography,Dexter Fletcher,23000000.0,46152800.0,106.0,PG-13
Action,Gavin Hood,13000000.0,35259653.0,102.0,R
Comedy,John Madden,10000000.0,85978292.0,122.0,PG
Horror,Gil Kenan,35000000.0,95437994.0,93.0,PG-13
Comedy,Lorene Scafaria,3200000.0,5425148.0,103.0,PG-13
Drama,Max Joseph,2000000.0,11122090.0,96.0,R
Comedy,Paul Weitz,600000.0,7205073.0,79.0,R
Drama,Angelina Jolie,10000000.0,3334927.0,122.0,R
Action,David Koepp,60000000.0,47275717.0,107.0,R
Drama,Dean Israelite,12000000.0,33213241.0,106.0,PG-13
Biography,Matt Brown,10000000.0,12252684.0,108.0,PG-13
Drama,Craig Zobel,7500000.0,381839.0,98.0,PG-13
Drama,Drake Doremus,16000000.0,2084628.0,101.0,PG-13
Adventure,Rick Famuyiwa,7000000.0,17986781.0,103.0,R
Action,Anne Fletcher,35000000.0,51380201.0,87.0,PG-13
Comedy,Michael Dougherty,15000000.0,61548707.0,98.0,PG-13
Action,Pierre Morel,40000000.0,24177137.0,115.0,R
Comedy,Jonathan Levine,25000000.0,52395996.0,101.0,R
Drama,Michael Polish,5000000.0,4842699.0,121.0,PG-13
Action,Wilson Yip,36000000.0,157029618.0,105.0,PG-13
Biography,Niki Caro,17000000.0,45710059.0,129.0,PG
Animation,Steve Martino,99000000.0,246233113.0,88.0,G
Comedy,Barry Levinson,15000000.0,3394174.0,106.0,R
Drama,Gus Van Sant,25000000.0,906995.0,110.0,PG-13
Animation,Walt Becker,90000000.0,234798636.0,92.0,PG
Horror,David Gelb,3300000.0,38356892.0,83.0,PG-13
Comedy,Jessie Nelson,17000000.0,42426912.0,107.0,PG-13
Biography,Patricia Riggen,26000000.0,27972023.0,127.0,PG-13
Animation,Mark Osborne,81200000.0,97571250.0,108.0,PG
Drama,Joachim Trier,11000000.0,1160724.0,109.0,R
Horror,Travis Cluff,100000.0,42964410.0,81.0,R
Action,John Maclean,2000000.0,1295574.0,84.0,R
Crime,Jon Watts,800000.0,143658.0,88.0,R
Adventure,Jon M. Chu,5000000.0,2333684.0,118.0,PG
Action,Jerry Jameson,2000000.0,2801508.0,97.0,PG-13
Comedy,David Gordon Green,28000000.0,8527658.0,107.0,R
Comedy,Ken Scott,35000000.0,14431253.0,91.0,R
Comedy,Steve Pink,14000000.0,13081651.0,93.0,R
Comedy,Michael Showalter,1000000.0,14659448.0,90.0,R
Comedy,Jonathan Demme,18000000.0,41325328.0,101.0,PG-13
Biography,Dan Fogelman,10000000.0,10835752.0,106.0,R
Drama,Bill Condon,11000000.0,29355203.0,104.0,PG
Action,Andy Fickman,30000000.0,107588225.0,94.0,PG
Drama,Alex Kendrick,3000000.0,73256266.0,120.0,PG
Action,Daniel Lee,65000000.0,122606884.0,127.0,R
Comedy,Garry Marshall,25000000.0,48782670.0,118.0,PG-13
Action,David Ayer,175000000.0,746846894.0,123.0,PG-13
Action,Antoine Fuqua,90000000.0,162360636.0,132.0,PG-13
Action,Anthony Russo,250000000.0,1153337496.0,147.0,PG-13
Action,Duncan Jones,160000000.0,439048914.0,123.0,PG-13
Action,Tim Miller,58000000.0,782836791.0,108.0,R
Action,Scott Derrickson,165000000.0,677796076.0,115.0,PG-13
Horror,M. Night Shyamalan,9000000.0,278454417.0,117.0,PG-13
Drama,Thea Sharrock,20000000.0,208314186.0,106.0,PG-13
Crime,Fede Alvarez,9900000.0,157830487.0,88.0,R
Animation,Directors,150000000.0,644411850.0,107.0,PG
Drama,Denis Villeneuve,47000000.0,203388186.0,116.0,PG-13
Action,Bryan Singer,178000000.0,543934105.0,144.0,PG-13
Comedy,Matt Ross,5000000.0,23123592.0,118.0,R
Action,Justin Lin,185000000.0,343471816.0,122.0,PG-13
Animation,Garth Jennings,75000000.0,634208384.0,108.0,PG
Comedy,Damien Chazelle,30000000.0,448906865.0,128.0,PG-13
Horror,James Wan,40000000.0,321788219.0,134.0,R
Drama,Morten Tyldum,110000000.0,303144152.0,116.0,PG-13
Animation,Byron Howard,150000000.0,1024121104.0,108.0,PG
Action,Cedric Nicolas-Troyan,115000000.0,164989338.0,114.0,PG-13
Biography,Mel Gibson,40000000.0,180563636.0,139.0,R
Action,Michael Bay,50000000.0,69411370.0,144.0,R
Drama,Tom Ford,22500000.0,30311857.0,116.0,R
Action,Gareth Edwards,200000000.0,1056057720.0,133.0,PG-13
Action,Zack Snyder,250000000.0,873637528.0,152.0,PG-13
Animation,Alessandro Carloni,145000000.0,521170825.0,95.0,PG
Action,Shane Black,50000000.0,62788218.0,116.0,R
Action,Roland Emmerich,165000000.0,389681935.0,120.0,PG-13
Adventure,Tim Burton,110000000.0,296482446.0,127.0,PG-13
Adventure,David Yates,180000000.0,814044001.0,132.0,PG-13
Action,Paul W.S. Anderson,40000000.0,312242626.0,107.0,R
Action,Ariel Vromen,31500000.0,38803993.0,113.0,R
Action,Anna Foerster,35000000.0,81093313.0,91.0,R
Action,Jaume Collet-Serra,17000000.0,119100758.0,86.0,PG-13
Biography,Theodore Melfi,25000000.0,236225193.0,127.0,PG
Animation,Greg Tiernan,19000000.0,140705322.0,89.0,R
Crime,Tate Taylor,45000000.0,173185859.0,112.0,R
Action,David Mackenzie,12000000.0,37879877.0,102.0,R
Action,James DeMonaco,10000000.0,118587880.0,108.0,R
Action,Paul Feig,144000000.0,229147509.0,117.0,PG-13
Action,Gavin O'Connor,44000000.0,155160045.0,128.0,R
Horror,Nicolas Winding Refn,7000000.0,3377430.0,117.0,R
Drama,Barry Jenkins,4000000.0,65336603.0,111.0,R
Action,Paul Greengrass,120000000.0,415484914.0,123.0,PG-13
Drama,Kenneth Lonergan,9000000.0,78988148.0,137.0,R
Action,Rawson Marshall Thurber,50000000.0,216972543.0,107.0,PG-13
Biography,Todd Phillips,40000000.0,86234523.0,114.0,R
Action,David Yates,180000000.0,356700357.0,110.0,PG-13
Drama,Martin Scorsese,46000000.0,23834809.0,161.0,R
Action,Alex Proyas,140000000.0,150680864.0,127.0,PG-13
Biography,John Lee Hancock,25000000.0,24121245.0,115.0,PG-13
Action,Ron Howard,75000000.0,220021259.0,121.0,PG-13
Action,Jon M. Chu,90000000.0,334897606.0,129.0,PG-13
Drama,John Madden,13000000.0,9101546.0,132.0,R
Adventure,Jon Favreau,175000000.0,966554929.0,106.0,PG
Action,Dan Trachtenberg,15000000.0,110216998.0,103.0,PG-13
Biography,James Gray,30000000.0,19263938.0,141.0,PG-13
Animation,Andrew Stanton,200000000.0,1028570942.0,97.0,PG
Biography,Garth Davis,12000000.0,140853810.0,118.0,PG-13
Drama,David F. Sandberg,4900000.0,148868835.0,81.0,PG-13
Comedy,Deon Taylor,900000.0,9097072.0,94.0,R
Action,Robert Zemeckis,85000000.0,119520023.0,124.0,R
Action,Edward Zwick,60000000.0,162146076.0,118.0,PG-13
Comedy,Sharon Maguire,35000000.0,211952420.0,123.0,R
Comedy,Christian Ditter,38000000.0,112343513.0,110.0,R
Biography,Oliver Stone,40000000.0,37357216.0,134.0,R
Action,Ana Lily Amirpour,6000000.0,201890.0,118.0,R
Action,John Hillcoat,20000000.0,23177948.0,115.0,R
Action,Peter Berg,110000000.0,121790373.0,107.0,PG-13
Biography,Clint Eastwood,60000000.0,240797623.0,96.0,PG-13
Action,Luke Scott,8000000.0,8809407.0,92.0,R
Action,Burr Steers,28000000.0,16457494.0,108.0,PG-13
Biography,Brad Furman,28000000.0,21011110.0,127.0,R
Comedy,Kelly Fremon Craig,9000000.0,19370020.0,104.0,R
